Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Total_Duration,Engagement_Score,Bounce_Exit_Ratio,Returning_Visitor_Flag
2,56.0,1,144.0,67,0.005797101,19.34265017,0.0,Mar,2,2,4,2,New_Visitor,0,1,2763.783333,1295.95756139,0.0,0
3,112.9607843,0,0.0,13,0.06140625,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0,3126.9793033,0.0,0.21246917183213085,1
0,0.0,0,0.0,17,0.001666667,109.176,0.0,Mar,2,2,9,2,New_Visitor,0,1,840.2333333,1855.992,0.0,0
3,94.0,2,125.0,55,0.001724138,96.25511582,0.0,Mar,2,4,1,2,New_Visitor,1,1,2189.8448049999997,5294.0313701000005,0.0,0
1,32.0,0,0.0,50,0.004,153.4432478,0.0,Mar,2,2,7,8,Returning_Visitor,1,1,2899.0,7672.1623899999995,0.0,1
0,0.0,0,0.0,5,0.04,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,1,0,43.0,0.0,0.0,1
5,218.0,0,0.0,13,0.004166667,0.0,0.0,Mar,1,1,1,2,New_Visitor,0,0,502.5,0.0,0.0,0
0,0.0,0,0.0,3,0.088888889,0.0,0.0,Mar,1,2,1,8,Returning_Visitor,0,0,133.5,0.0,0.0,1
1,119.0,0,0.0,12,0.008333333,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,0,0,416.6666667,0.0,0.0,1
3,281.0,0,0.0,16,0.005263158,0.0,0.0,Mar,2,2,5,2,New_Visitor,0,0,734.75,0.0,0.0,0
1,18.0,0,0.0,16,0.0125,33.79956701,0.0,Mar,2,5,2,3,New_Visitor,0,1,1349.75,540.79307216,0.0,0
2,40.0,0,0.0,5,0.028571429,0.0,0.0,Mar,2,2,7,2,New_Visitor,1,0,598.5,0.0,0.0,0
3,107.0,0,0.0,4,0.016666667,0.0,0.0,Mar,3,2,7,1,New_Visitor,0,0,252.8333333,0.0,0.0,0
0,0.0,0,0.0,8,0.04375,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,0,0,731.0,0.0,0.0,1
2,49.0,1,127.0,4,0.0375,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,0,0,364.0,0.0,0.8865248138297872,1
0,0.0,0,0.0,14,0.04952381,0.0,0.0,Mar,2,6,3,1,Returning_Visitor,0,0,565.3333333,0.0,0.7580846371933151,1
0,0.0,0,0.0,2,0.05,0.0,0.0,Mar,3,2,8,11,Returning_Visitor,0,0,50.0,0.0,0.0,1
4,57.0,0,0.0,7,0.033333333,0.0,0.0,Mar,1,2,6,6,Returning_Visitor,1,0,648.0,0.0,0.19940180657429518,1
2,2.0,3,261.0,10,0.042857143,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0,544.0,0.0,0.0,1
2,123.0,2,306.3333333,18,0.02,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0,0,913.1666666,0.0,0.0,1
2,118.0,0,0.0,4,0.066666667,0.0,0.0,Mar,1,2,7,3,Returning_Visitor,0,0,160.0,0.0,0.0,1
0,0.0,0,0.0,35,0.028571429,0.0,0.0,Mar,2,4,2,2,Returning_Visitor,0,0,1192.386111,0.0,0.19930244844092007,1
0,0.0,0,0.0,12,0.075,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,0,0,198.0,0.0,0.22192632490013314,1
0,0.0,0,0.0,3,0.066666667,0.0,0.0,Mar,2,4,3,12,Returning_Visitor,0,0,15.0,0.0,0.0,1
2,38.0,0,0.0,14,0.013333333,35.0928,0.0,Mar,2,2,5,1,Returning_Visitor,0,1,681.0,491.2991999999999,0.0,1
0,0.0,0,0.0,5,0.12,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,23.0,0.0,0.6661115736885929,1
0,0.0,0,0.0,4,0.15,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,0,14.0,0.0,0.6662225183211193,1
1,54.0,0,0.0,6,0.02,0.0,0.0,Mar,2,2,1,8,New_Visitor,0,0,264.5,0.0,0.0,0
1,993.0,0,0.0,28,0.009150327,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,0,0,2522.30467,0.0,0.16015444643200183,1
0,0.0,0,0.0,2,0.1,0.0,0.0,Mar,2,2,3,11,Returning_Visitor,1,0,19.0,0.0,0.0,1
5,74.25,2,84.0,37,0.006578947,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0,0,1757.333333,0.0,0.0,1
0,0.0,0,0.0,9,0.022222222,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,0,102.5,0.0,0.0,1
0,0.0,0,0.0,16,0.013333333,17.76266667,0.0,Mar,2,2,1,1,Returning_Visitor,0,1,2337.0,284.20266672,0.0,1
0,0.0,0,0.0,19,0.021052632,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,0,1883.5,0.0,0.49763622796444434,1
2,32.0,0,0.0,50,0.020666667,7.146260888,0.0,Mar,2,2,7,9,Returning_Visitor,1,0,1277.3,357.31304439999997,0.19261636929989778,1
6,666.8333333,0,0.0,22,0.014666667,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,0,0,2341.4166663,0.0,0.0,1
0,0.0,0,0.0,9,0.033333333,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,1,0,132.0,0.0,0.3323363243503123,1
1,73.0,1,740.0,50,0.019230769,22.03276923,0.0,Mar,2,2,3,2,Returning_Visitor,1,0,2247.255128,1101.6384615,0.0,1
2,154.0,0,0.0,18,0.044210526,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,1,0,521.25,0.0,0.11877895559172555,1
3,49.33333333,5,303.25,7,0.014081633,0.0,0.0,Mar,3,2,2,2,Returning_Visitor,0,0,501.08333333,0.0,0.0,1
3,118.5,0,0.0,29,0.010600255,0.0,0.0,Mar,3,2,1,8,Returning_Visitor,1,0,1600.710784,0.0,0.6445222099847154,1
6,153.5,0,0.0,34,0.032225685,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,1,0,1201.992063,0.0,0.3581964929745495,1
0,0.0,0,0.0,9,0.011111111,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,1,0,478.0,0.0,0.0,1
0,0.0,0,0.0,16,0.04,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,0,0,980.25,0.0,0.0,1
8,72.25,1,21.5,51,0.036550087,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,0,0,1218.443074,0.0,0.622290964820902,1
2,24.5,0,0.0,22,0.031818182,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,0,0,377.6666667,0.0,0.5696382707511348,1
1,0.0,0,0.0,18,0.046470588,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,0,0,1489.083333,0.0,0.5052418921573418,1
0,0.0,1,1220.0,28,0.030833333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,1,0,3609.333333,0.0,0.5387931200300983,1
0,0.0,0,0.0,7,0.00952381,0.0,0.0,Mar,2,10,1,2,Returning_Visitor,0,0,753.0,0.0,0.0,1
0,0.0,0,0.0,31,0.019354839,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,0,0,688.1666667,0.0,0.0,1
0,0.0,0,0.0,14,0.041025641,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,0,0,811.0,0.0,0.3740881509907651,1
1,22.0,0,0.0,9,0.048148148,0.0,0.0,Mar,3,3,1,1,Returning_Visitor,0,0,437.25,0.0,0.6908727978532978,1
16,155.6313131,0,0.0,32,0.01805276,4.368515556,0.0,Mar,2,2,3,2,Returning_Visitor,0,1,1063.6447691,139.792497792,0.2754402085412907,1
1,21.33333333,1,235.0,71,0.015201207,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,1,0,3009.7119043300004,0.0,0.8284350378372112,1
2,191.0,1,100.0,46,0.022253906,0.0,0.0,Mar,3,2,9,3,Returning_Visitor,1,0,2743.582143,0.0,0.3241660316546021,1
0,0.0,0,0.0,18,0.05,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,0,0,5188.5,0.0,0.0,1
0,0.0,0,0.0,2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,5,0.12,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,0,0,57.0,0.0,0.6661115736885929,1
0,0.0,0,0.0,2,0.1,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,1,0,8.0,0.0,0.0,1
4,96.5,0,0.0,19,0.025666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,0,0,1527.159091,0.0,0.3880983132199442,1
1,13.0,0,0.0,2,0.05,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,0,0,33.0,0.0,0.0,1
5,1388.75,0,0.0,4,0.02,0.0,0.0,Mar,1,1,7,8,Returning_Visitor,0,0,2762.5,0.0,0.0,1
0,0.0,0,0.0,45,0.01037037,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,0,0,844.25,0.0,0.0,1
0,0.0,1,0.0,7,0.033333333,0.0,0.0,Mar,2,2,1,8,New_Visitor,0,0,188.0,0.0,0.0,0
3,51.0,0,0.0,14,0.033862434,0.0,0.0,Mar,7,1,6,1,Returning_Visitor,1,0,578.375,0.0,0.45802241382346154,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Mar,3,3,5,2,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
1,158.0,1,64.0,29,0.018709677,8.772473118,0.0,Mar,2,2,3,2,Returning_Visitor,1,1,2138.7619050000003,254.401720422,0.34299435338522827,1
0,0.0,0,0.0,9,0.066666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,116.3333333,0.0,0.0,1
0,0.0,0,0.0,30,0.02,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,0,0,397.0,0.0,0.0,1
0,0.0,0,0.0,63,0.003329865,51.46331148,0.0,Mar,2,5,3,1,Returning_Visitor,1,1,5220.083333,3242.18862324,0.0,1
0,0.0,0,0.0,20,0.011666667,0.0,0.0,Mar,1,8,7,2,Returning_Visitor,0,0,219.3333333,0.0,0.0,1
0,0.0,0,0.0,5,0.04,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,0,0,74.0,0.0,0.0,1
0,0.0,0,0.0,15,0.033846154,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,0,0,1559.6,0.0,0.0,1
0,0.0,0,0.0,6,0.016666667,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,1,0,236.5,0.0,0.0,1
1,10.0,0,0.0,14,0.053571429,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,1,0,358.6666667,0.0,0.6654245408669852,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
1,28.0,1,47.0,13,0.014285714,0.0,0.0,Mar,1,1,1,8,New_Visitor,0,0,299.5,0.0,0.0,0
4,27.0,0,0.0,42,0.004545455,0.0,0.0,Mar,2,5,3,3,Returning_Visitor,0,0,628.7666667,0.0,0.0,1
0,0.0,0,0.0,5,0.013333333,0.0,0.0,Mar,1,1,2,9,Returning_Visitor,1,0,75.5,0.0,1.4888337838420296,1
0,0.0,0,0.0,2,0.05,0.0,0.0,Mar,2,5,6,1,Returning_Visitor,0,0,153.0,0.0,0.0,1
4,15.0,0,0.0,10,0.016666667,38.99,0.0,Mar,1,1,1,3,Returning_Visitor,1,1,212.2,389.90000000000003,0.0,1
0,0.0,0,0.0,18,0.05,0.0,0.0,Mar,4,2,9,1,Returning_Visitor,0,0,3658.5,0.0,0.3326680039920159,1
0,0.0,0,0.0,5,0.025,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,0,0,1162.5,0.0,0.0,1
0,0.0,0,0.0,32,0.039583333,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,0,556.6,0.0,0.36749264483404154,1
0,0.0,0,0.0,3,0.033333333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,1,0,41.0,0.0,0.0,1
0,0.0,0,0.0,11,0.02,53.9892,0.0,Mar,2,2,1,11,Returning_Visitor,1,1,300.0714286,593.8811999999999,0.0,1
13,1249.809524,4,205.0,36,0.026186255,6.831792392,0.0,Mar,3,2,2,3,Returning_Visitor,0,0,3081.434957,245.94452611199998,0.40470953355660594,1
0,0.0,0,0.0,6,0.044444444,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,0,0,69.25,0.0,0.0,1
2,390.0,0,0.0,10,0.05,0.0,0.0,Mar,3,9,9,2,Returning_Visitor,0,0,1559.1,0.0,0.39920159680638717,1
0,0.0,0,0.0,8,0.038095238,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,0,0,402.0,0.0,0.0,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,35,0.024761905,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,3324.333333,0.0,0.45968203160618626,1
11,215.5238095,1,70.0,87,0.007722385,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,0,0,3323.0237615,0.0,0.27492101194201,1
0,0.0,0,0.0,4,0.05,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,0,0,59.0,0.0,0.0,1
1,11.0,0,0.0,51,0.022643039,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,0,0,1070.253472,0.0,0.465559374013297,1
2,20.0,0,0.0,7,0.011111111,0.0,0.0,Mar,2,2,3,6,Returning_Visitor,0,0,740.0,0.0,0.0,1
0,0.0,0,0.0,40,0.03747619,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,0,0,905.4856061,0.0,0.35927005904536885,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,1,0,0.0,0.0,0.9995002498750625,1
2,8.0,1,14.33333333,14,0.0125,44.67925,0.0,Mar,2,2,1,7,Returning_Visitor,0,1,626.0000000299999,625.5095,0.0,1
0,0.0,0,0.0,13,0.014285714,59.79014286,0.0,Mar,3,2,1,3,Returning_Visitor,0,1,328.9166667,777.2718571800001,0.0,1
0,0.0,0,0.0,33,0.022424242,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,0,0,778.8166667,0.0,0.0,1
4,171.25,0,0.0,22,0.031907308,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,0,1022.8095238,0.0,0.1420130365227841,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,3,0.022222222,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,0,227.5,0.0,0.0,1
5,227.3333333,0,0.0,17,0.002272727,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,1,0,756.2333332999999,0.0,0.0,1
0,0.0,0,0.0,15,0.026666667,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,1,0,872.8333333,0.0,0.0,1
0,0.0,0,0.0,2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,35,0.044761905,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,0,0,835.0666667,0.0,0.28022503725599707,1
0,0.0,0,0.0,4,0.05,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,0,0,82.5,0.0,0.0,1
0,0.0,1,0.0,1,0.1,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,0,0,13.0,0.0,0.0,1
0,0.0,0,0.0,2,0.1,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,1,0,9.0,0.0,0.0,1
0,0.0,0,0.0,2,0.1,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,7.0,0.0,0.0,1
0,0.0,0,0.0,12,0.025555556,0.0,0.0,Mar,3,2,4,11,Returning_Visitor,0,0,94.5,0.0,1.2992637150409059,1
5,86.0,0,0.0,23,0.016,0.0,0.0,Mar,1,1,4,9,Returning_Visitor,1,0,353.3,0.0,0.0,1
0,0.0,0,0.0,29,0.028965517,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,0,0,3312.5,0.0,0.4745521299345888,1
0,0.0,0,0.0,3,0.066666667,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,1,0,75.0,0.0,0.0,1
2,7.0,0,0.0,10,0.11,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,82.0,0.0,0.45413260672116257,1
0,0.0,1,24.0,27,0.014814815,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,0,1571.5,0.0,0.24832383103645603,1
7,186.9761905,2,40.0,35,0.008681765,0.0,0.0,Mar,1,1,6,2,Returning_Visitor,0,0,1503.1332615000001,0.0,0.0,1
3,138.0,2,136.0,54,0.00969697,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,0,0,2905.1,0.0,0.0,1
0,0.0,0,0.0,2,0.1,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,0,0,96.0,0.0,0.0,1
2,374.0,0,0.0,3,0.025,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,0,0,1744.0,0.0,0.0,1
2,61.0,0,0.0,5,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,158.0,0.0,0.0,1
1,14.0,0,0.0,46,0.01037037,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,0,0,1394.166667,0.0,0.0,1
1,38.0,0,0.0,23,0.038373016,7.103020833,0.0,Mar,3,2,6,1,Returning_Visitor,0,1,1521.6,163.369479159,0.5956555888418001,1
0,0.0,0,0.0,5,0.04,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0,0,156.0,0.0,0.0,1
0,0.0,0,0.0,10,0.02,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,0,0,240.75,0.0,0.0,1
2,96.0,0,0.0,37,0.016410256,0.0,0.0,Mar,2,2,1,2,New_Visitor,0,0,1334.5,0.0,0.3106072371015931,0
6,615.25,0,0.0,68,0.000175593,0.0,0.0,Mar,1,2,6,1,Returning_Visitor,0,0,3139.969048,0.0,0.0,1
4,111.0,0,0.0,4,0.028571429,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,165.0,0.0,0.0,1
2,147.0,0,0.0,2,0.05,0.0,0.0,Mar,2,2,1,2,New_Visitor,0,0,182.0,0.0,0.0,0
0,0.0,0,0.0,15,0.026666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,1,0,175.9166667,0.0,0.49813198632463274,1
3,53.16666667,0,0.0,11,0.003571429,0.0,0.0,Mar,3,2,1,9,Returning_Visitor,0,0,316.76666667,0.0,0.0,1
2,58.0,0,0.0,7,0.011111111,0.0,0.0,Mar,3,2,8,2,New_Visitor,0,0,159.8,0.0,0.0,0
0,0.0,0,0.0,1,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
3,48.5,0,0.0,55,0.002222222,0.0,0.0,Mar,4,2,1,2,New_Visitor,0,0,1090.742857,0.0,0.0,0
1,21.0,3,116.0,21,0.023611111,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,0,0,750.6666667,0.0,0.35145265862911274,1
4,115.3333333,0,0.0,64,0.009213675,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,1704.2777773,0.0,0.33036615514284107,1
0,0.0,1,929.0,75,0.017324561,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,0,5034.666667,0.0,0.15102699000565928,1
1,8.0,0,0.0,14,0.019047619,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,0,277.5,0.0,0.0,1
1,32.28571429,0,0.0,8,0.028571429,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,0,0,1268.48571429,0.0,0.0,1
0,0.0,0,0.0,49,0.011904762,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0,1384.016667,0.0,0.0,1
0,0.0,0,0.0,4,0.025,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0,52.0,0.0,0.0,1
1,11.0,0,0.0,29,0.005057471,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,0,0,675.75,0.0,0.0,1
0,0.0,0,0.0,7,0.014285714,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,0,64.0,0.0,0.0,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,8,0.125,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,0,0,326.5,0.0,0.7993605115907275,1
0,0.0,0,0.0,25,0.037333333,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,0,0,1690.977778,0.0,0.2137132699351137,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
4,277.75,0,0.0,3,0.008,0.0,0.0,Mar,3,2,3,8,New_Visitor,0,0,456.5,0.0,0.0,0
0,0.0,0,0.0,12,0.033333333,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,0,0,407.0,0.0,0.0,1
6,241.1666667,0,0.0,39,0.021367521,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,0,0,1754.7333337,0.0,0.2388820302074003,1
3,64.0,0,0.0,24,0.009876543,0.0,0.0,Mar,2,10,1,3,New_Visitor,0,0,896.0909091,0.0,0.0,0
1,25.5,0,0.0,12,0.016666667,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,1,0,276.3333333,0.0,0.0,1
2,64.0,0,0.0,15,0.00625,0.0,0.0,Mar,2,2,1,1,New_Visitor,0,0,629.6666667,0.0,0.0,0
0,0.0,0,0.0,10,0.04,0.0,0.0,Mar,2,5,7,1,Returning_Visitor,0,0,194.0,0.0,0.4987531172069825,1
8,130.0,1,18.0,19,0.016666667,19.66818546,0.0,Mar,2,2,3,1,Returning_Visitor,1,0,446.0,373.69552374,0.0,1
9,79.0,1,155.5,55,0.004371585,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,0,0,1977.566667,0.0,0.0,1
3,84.0,0,0.0,27,0.011111111,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,0,0,739.9166667,0.0,0.0,1
0,0.0,1,9.0,30,0.003333333,9.227000967,0.0,Mar,2,4,1,3,Returning_Visitor,0,1,2001.833333,276.81002901,0.0,1
0,0.0,0,0.0,3,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,24,0.028030303,0.0,0.0,Mar,2,6,2,2,Returning_Visitor,0,0,308.8635531,0.0,0.0,1
3,41.0,0,0.0,46,0.005555556,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0,2790.666667,0.0,0.0,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,25,0.008,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0,812.0,0.0,0.0,1
0,0.0,0,0.0,12,0.071428571,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,1,0,166.0,0.0,0.39944079128884036,1
1,14.0,0,0.0,4,0.05,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,0,0,79.0,0.0,0.0,1
4,86.0,0,0.0,46,0.047905093,0.0,0.0,Mar,1,1,3,3,Returning_Visitor,0,0,2536.688095,0.0,0.5641762427165801,1
0,0.0,0,0.0,10,0.01,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,1,0,226.8333333,0.0,0.0,1
3,618.0,0,0.0,9,0.007692308,34.43601877,0.0,Mar,2,2,9,3,New_Visitor,0,1,959.0,309.92416892999995,0.0,0
0,0.0,0,0.0,13,0.053846154,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,1,0,226.0,0.0,0.0,1
1,11.88888889,0,0.0,111,0.009438427,12.01656549,0.0,Mar,3,2,5,2,Returning_Visitor,0,0,3522.76879189,1333.83876939,0.010305682477834135,1
5,51.5,0,0.0,2,0.033333333,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,0,0,57.5,0.0,0.0,1
2,7.0,0,0.0,27,0.030452675,0.0,0.0,Mar,2,4,4,3,Returning_Visitor,1,0,566.4,0.0,0.4848942032080661,1
8,269.0,0,0.0,33,0.027742165,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,0,0,1378.883333,0.0,0.4988437142011047,1
0,0.0,0,0.0,5,0.04,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,0,0,239.0,0.0,0.0,1
2,44.5,0,0.0,7,0.00625,0.0,0.0,Mar,3,2,1,8,New_Visitor,1,0,256.6666667,0.0,0.0,0
1,3.0,14,1165.166667,81,0.029431012,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,0,0,3989.119086,0.0,0.30129292555229736,1
0,0.0,0,0.0,6,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,0,0,44.0,0.0,0.6660006693306693,1
0,0.0,0,0.0,8,0.057142857,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,0,0,781.0,0.0,0.49912653730752815,1
4,61.0,0,0.0,14,0.010588235,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,0,0,236.6666667,0.0,0.0,1
3,90.0,0,0.0,25,0.033504762,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,1,0,487.8846154,0.0,0.15870765577807097,1
0,0.0,0,0.0,25,0.034933333,0.0,0.0,Mar,3,2,8,10,Returning_Visitor,0,0,770.0285714,0.0,0.31969553111032856,1
2,102.5,3,60.0,22,0.014,16.14384,0.0,Mar,1,1,4,2,Returning_Visitor,0,1,1197.475,355.16448,0.0,1
0,0.0,0,0.0,2,0.1,0.0,0.0,Mar,1,1,5,3,Returning_Visitor,0,0,12.0,0.0,0.0,1
0,0.0,0,0.0,3,0.133333333,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,0,0,8.0,0.0,0.49962528478547413,1
1,17.0,0,0.0,22,0.038095238,0.0,0.0,Mar,1,5,7,1,Returning_Visitor,0,0,416.8,0.0,0.49869093628896877,1
0,0.0,0,0.0,1,0.2,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
9,213.3214286,5,528.0,61,0.020655014,2.810812468,0.0,Mar,1,1,4,2,Returning_Visitor,0,0,2999.7520145999997,171.45956054799998,0.4818112866606595,1
0,0.0,0,0.0,2,0.1,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,0,0,254.0,0.0,0.0,1
0,0.0,0,0.0,7,0.028571429,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0,67.0,0.0,0.0,1
0,0.0,0,0.0,4,0.025,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,0,0,57.0,0.0,0.0,1
0,0.0,0,0.0,12,0.061688312,0.0,0.0,Mar,3,2,1,6,Returning_Visitor,0,0,240.4166667,0.0,0.0,1
0,0.0,0,0.0,8,0.035,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,0,0,551.1666667,0.0,0.7122507122507121,1
6,71.5,0,0.0,47,0.019797366,27.26888014,0.0,Mar,2,2,1,1,Returning_Visitor,0,1,1603.7,1281.63736658,0.4990146937036791,1
0,0.0,0,0.0,7,0.085714286,0.0,0.0,Mar,3,2,8,1,Returning_Visitor,0,0,379.5,0.0,0.6658897913571173,1
1,6.0,0,0.0,14,0.02987013,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,1,0,554.1857143,0.0,0.9533301657350167,1
